Minor,Total_Credits,Course_Code,Course_Title,Credits,Type,Program_Policies,URL
Landscape Architecture Minor,18,LARCH 235,N/A,,Select 11 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; 6 credits must be at the 400 level",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/landscape-architecture-minor/
Landscape Architecture Minor,18,LARCH 245,N/A,,Select 11 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; 6 credits must be at the 400 level",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/landscape-architecture-minor/
Landscape Architecture Minor,18,LARCH 246,N/A,,Select 11 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; 6 credits must be at the 400 level",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/landscape-architecture-minor/
Landscape Architecture Minor,18,LARCH 256,N/A,,Select 11 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; 6 credits must be at the 400 level",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/landscape-architecture-minor/
Landscape Architecture Minor,18,LARCH 276,N/A,,Select 11 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; 6 credits must be at the 400 level",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/landscape-architecture-minor/
Landscape Architecture Minor,18,LARCH 365W,N/A,,Select 11 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; 6 credits must be at the 400 level",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/landscape-architecture-minor/
Landscape Architecture Minor,18,LARCH 375,N/A,,Select 11 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; 6 credits must be at the 400 level",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/landscape-architecture-minor/
Landscape Architecture Minor,18,LARCH 424,N/A,,Select 11 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; 6 credits must be at the 400 level",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/landscape-architecture-minor/
Landscape Architecture Minor,18,LARCH 450,N/A,,Select 11 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; 6 credits must be at the 400 level",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/landscape-architecture-minor/
Landscape Architecture Minor,18,LARCH 495,N/A,,Select 11 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; 6 credits must be at the 400 level",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/landscape-architecture-minor/
Landscape Architecture Minor,18,LARCH 496,N/A,,Select 11 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; 6 credits must be at the 400 level",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/landscape-architecture-minor/
Landscape Architecture Minor,18,LARCH 497,N/A,,Select 11 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; 6 credits must be at the 400 level",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/landscape-architecture-minor/
Landscape Architecture Minor,18,LARCH 499,N/A,,Select 11 Credits,"A grade of C or better is required for all courses in the minor, as specified by Senate Policy 59-10. In addition, at least six credits of the minor must be unique from the prescribed courses required by a student's major(s).; 6 credits must be at the 400 level",https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/landscape-architecture-minor/
