major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Cybersecurity Analytics and Operations B.S.,SRA 221,,3.0,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,SRA 211,,3.0,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,SRA 111,,3.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 140,,3.0,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,SRA 365,,3.0,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 210,,3.0,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 495,,1.0,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 456,,3.0,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 454,,3.0,1,0,1,Fourth Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 451,,3.0,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 432,,3.0,1,0,1,Fourth Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 220,,3.0,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
Cybersecurity Analytics and Operations B.S.,IST 261,or  256,3.0,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
