major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Materials Science and Engineering B.S.,STAT  401,or 3,3,0,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATSE 462,,1,1,0,1,Third Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATSE 460,,1,1,0,1,Third Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,ENGL 30H,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATH 251,,4,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATH 231,,2,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,MATH 220,; 2,2; 3,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,CHEM 110,; †2,3,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,PHYS 211,; †2,4,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,CHEM 202,,3,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,CHEM 113,; 2,1,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,CHEM 112,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,CHEM 111,; †2,1,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,PHYS 212,; †,4,1,0,1,Second Year,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,ENGL 15,"; ,  30H,",3,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,ESL  15,", ,",3,0,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
Materials Science and Engineering B.S.,IE 424,,3,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/materials-science-engineering-bs/
