major,course_code,course_title,credits,Mandatory,Select,Academic_Plan,year,semester,url
Earth Science and Policy B.S.,ENGL 30H,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,STAT 200,; ‡†,4,1,0,1,Second Year,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,CHEM 110,; †,3,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,EBF 472,,3,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,EBF 200,,3,0,1,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,GEOSC 1,; or  20,3,1,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,MATH 83,",  110,  140,",4,0,0,1,,Fall,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,ENGL 15,,3,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,CAS 100,,3,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,CED 201,,3,1,0,0,,,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
Earth Science and Policy B.S.,PLSC 1,; †,3,1,0,1,,Spring,https://bulletins.psu.edu/undergraduate/colleges/earth-mineral-sciences/earth-science-policy-bs/
