Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Veterinary and Biomedical Sciences B.S.,BIOL 322,Genetic Analysis,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,BIOL 222,Genetics,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,STAT 250,Introduction to Biostatistics,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,VBSC/BIOL 421,Comparative Anatomy of Vertebrates,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,MICRB 201H,Introductory Microbiology,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,CHEM 112,Chemical Principles II,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,MATH 140,Calculus With Analytic Geometry I,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,BIOL 110H,Honors Biology: Basic Concepts and Biodiversity,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,CHEM 111,Experimental Chemistry I,1,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,VBSC 403H,Principles of Animal Disease Control,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,STAT 200,Elementary Statistics,3-4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,MICRB 202,Introductory Microbiology Laboratory,2,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,BIOL 472,Human Physiology,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,MATH 141,Calculus with Analytic Geometry II,4,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,MATH 141B,Calculus and Biology II,N/A,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,VBSC 403,Principles of Animal Disease Control,3,Mandatory,N/A,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,AGBM 101,Economic Principles of Agribusiness Decision Making,,A,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,BA 100,Introduction to Business,,A,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
Veterinary and Biomedical Sciences B.S.,ECON 14,Principles of Economics,,A,3,https://bulletins.psu.edu/undergraduate/colleges/agricultural-sciences/veterinary-biomedical-sciences-bs/
