Major,Course_Code,Course_Title,Credits,Type,Credits_Required,URL
Biobehavioral Health B.S.,FDSC 405,Food Engineering Principles,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,FDSC 406W,Physiology of Nutrition,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,FDSC 407,Food Toxins,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,FDSC 408,Food Microbiology,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,GEOG 110,,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,GEOG 110H,,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,GEOG 314,Biogeography and Global Ecology,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,MICRB 106,Elementary Microbiology,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,MICRB 107,Elementary Microbiology Laboratory,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,MICRB 201,Introductory Microbiology,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,MICRB 202,Introductory Microbiology Laboratory,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,PHYS 250,Introductory Physics I,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,PHYS 251,Introductory Physics II,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,PSYCH 260/BBH 203,Neurological Bases of Human Behavior,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,PSYCH 460,Comparative Psychology,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,PSYCH 461,Advanced Conditioning and Learning,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,PSYCH 462,Physiological Psychology,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,PSYCH 464,Behavior Genetics,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,PSYCH 470,Abnormal Psychology,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,PSYCH 473,Behavior Modification,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,VBSC 211,The Immune System and Disease,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,VBSC 230,The Science of Poisons,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,VBSC 231,,,C,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,CSD 100,Vocal Health for Life,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,CSD 146,Introduction to Communication Sciences and Disorders,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,CSD 218,American Sign Language I,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,CSD 230,Introduction to Audiology,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,CSD 269,Deaf Culture,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS 229,Infant and Child Development,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS 239,Adolescent Development,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS 249N,Adult Development and Aging,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS/WMNST 250,Sexual and Gender Identity Over the Lifespan,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS 302A,Leadership and Technology Skills for Human Services Professionals A,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS 311,Human Development and Family Studies Interventions,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS 315,Family Development,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS 405,Gender and Social Development,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS 416/SOC 411,Racial and Ethnic Diversity and the American Family,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS 418,Family Relationships,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS 428,Infant Development,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS 429,Advanced Child Development,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS/SOC 431,Family Disorganization: Stress Points in the Contemporary Family,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS 433,Developmental Transition to Adulthood,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS 445/PSYCH 416,Development Throughout Adulthood,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HPA 57,Consumer Choices in Health Care,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HPA 101,Introduction to Health Services Organization,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HPA 310,Health Care and Medical Needs,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,KINES 100,The Cultural and Behavioral Foundations of Kinesiology,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,KINES 101,The Biophysical Foundations of Kinesiology,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,KINES 203,Medical Terminology for Allied Health Professionals,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,KINES 356,Activity and Disease,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,KINES 358,Ergogenic Aids,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,NURS 401,Concepts of Health,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,NURS/BBH/WMNST 452,Women's Health Issues,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,NUTR 358,Assessment of Nutritional Status,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,NUTR 360,Nutrition Education and Behavior Change Theory,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,PSYCH 212,Introduction to Developmental Psychology,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,PSYCH 243,Introduction to Well-being and Positive Psychology,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,PSYCH 270,Introduction to Abnormal Psychology,,D,9,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS 129,Introduction to Human Development and Family Studies,,E,3,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS 229,Infant and Child Development,,E,3,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS 239,Adolescent Development,,E,3,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,HDFS 249N,Adult Development and Aging,,E,3,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,BIOL 230W,Biology:  Molecules and Cells,,F,3,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,CHEM 101,Introductory Chemistry,,F,3,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,CHEM 110,Chemical Principles I,,F,3,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,CHEM 110H,Chemical Principles I - Honors,,F,3,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,CHEM 130,"Introduction to General, Organic, and Biochemistry",,F,3,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
Biobehavioral Health B.S.,MICRB 106,Elementary Microbiology,,F,3,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
